event_id	listing_date	event_listing_date_id	taxonomy	event_title	event_datetime	tickets_listed	mean_listing_price	performer_1	performer_2	performer_3	performer_4	venue_name
3580696	2017-07-03	3580696_17350	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-13T02:05:00Z	64	30.53	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580695	2017-07-03	3580695_17350	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-14T01:05:00Z	45	39.69	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580693	2017-07-03	3580693_17350	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-15T02:05:00Z	21	36	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594045	2017-07-03	3594045_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-28T02:10:00Z	10197	47	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594086	2017-07-03	3594086_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-12T02:10:00Z	8797	50	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594084	2017-07-03	3594084_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T01:10:00Z	9321	51	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594048	2017-07-03	3594048_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-26T02:10:00Z	10413	41	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594082	2017-07-03	3594082_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T20:10:00Z	10025	45	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594046	2017-07-03	3594046_17350	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-27T02:10:00Z	9070	71	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594055	2017-07-03	3594055_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-23T02:10:00Z	10498	72	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594050	2017-07-03	3594050_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T20:10:00Z	10573	69	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594053	2017-07-03	3594053_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T01:10:00Z	10387	73	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594091	2017-07-03	3594091_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T20:05:00Z	9561	65	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594093	2017-07-03	3594093_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T02:10:00Z	9042	66	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594089	2017-07-03	3594089_17350	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-30T20:10:00Z	9629	55	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3750574	2017-07-03	3750574_17350	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-30T02:05:00Z	101	28	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750573	2017-07-03	3750573_17350	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-31T01:05:00Z	29	37	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750572	2017-07-03	3750572_17350	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-01T02:05:00Z	22	38.45	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750571	2017-07-03	3750571_17350	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-02T02:05:00Z	22	38.45	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3594068	2017-07-04	3594068_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-06T02:10:00Z	10449	31	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594070	2017-07-04	3594070_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-05T00:10:00Z	9875	48	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594116	2017-07-04	3594116_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-07T02:10:00Z	6365	40	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594065	2017-07-04	3594065_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-07T02:10:00Z	6980	65	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594118	2017-07-04	3594118_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-06T02:10:00Z	5738	17	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594121	2017-07-04	3594121_17351	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-05T01:10:00Z	892	79	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594108	2017-07-04	3594108_17351	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-21T02:10:00Z	9490	27	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594101	2017-07-04	3594101_17351	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-23T20:10:00Z	9385	35	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594105	2017-07-04	3594105_17351	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-22T02:10:00Z	9244	41	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594103	2017-07-04	3594103_17351	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-23T01:10:00Z	9348	44	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594080	2017-07-04	3594080_17351	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-16T02:10:00Z	9695	49	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium
3594078	2017-07-04	3594078_17351	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-17T02:10:00Z	9654	39	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium
3594061	2017-07-04	3594061_17351	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-09T02:10:00Z	5952	100	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594063	2017-07-04	3594063_17351	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-08T02:10:00Z	10042	32	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594059	2017-07-04	3594059_17351	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T01:10:00Z	8848	51	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594057	2017-07-04	3594057_17351	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T20:10:00Z	9596	41	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3580706	2017-07-04	3580706_17351	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-05T02:05:00Z	11	35	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580705	2017-07-04	3580705_17351	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-06T02:05:00Z	21	37	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580704	2017-07-04	3580704_17351	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-07T02:05:00Z	25	38.56	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594114	2017-07-04	3594114_17351	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-08T02:10:00Z	5909	53	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3594112	2017-07-04	3594112_17351	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-08T23:15:00Z	6961	52	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3594110	2017-07-04	3594110_17351	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-09T20:10:00Z	8631	39	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3799893	2017-07-04	3799893_17351	Classical Orchestral	Los Angeles Philharmonic: Carlos Miguel Prieto - Los Angeles	2017-10-18T03:00:00Z	39	591	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799894	2017-07-04	3799894_17351	Classical Orchestral	Los Angeles Philharmonic: CDMX: Now - Los Angeles	2017-10-14T03:00:00Z	39	591	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799887	2017-07-04	3799887_17351	Classical Orchestral	Los Angeles Philharmonic: Chamber Music - Los Angeles	2017-10-25T03:00:00Z	39	597.74	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799899	2017-07-04	3799899_17351	Classical Orchestral	Los Angeles Philharmonic: Chamber Music by Mozart - Los Angeles	2017-10-04T03:00:00Z	39	597.74	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799874	2017-07-04	3799874_17351	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-12T04:00:00Z	34	565.32	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799868	2017-07-04	3799868_17351	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-19T22:00:00Z	35	501.34	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799870	2017-07-04	3799870_17351	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-18T04:00:00Z	34	514.47	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799871	2017-07-04	3799871_17351	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-17T04:00:00Z	28	605.86	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799903	2017-07-04	3799903_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-09-27T02:00:00Z	39	597.74	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799900	2017-07-04	3799900_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T21:00:00Z	70	413.14	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799901	2017-07-04	3799901_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T03:00:00Z	42	582.6	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799902	2017-07-04	3799902_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-09-29T18:00:00Z	39	597.74	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799761	2017-07-04	3799761_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T21:00:00Z	57	340.91	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799763	2017-07-04	3799763_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-02T03:00:00Z	28	538.43	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799762	2017-07-04	3799762_17351	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T03:00:00Z	45	381.36	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799863	2017-07-04	3799863_17351	Classical Orchestral	Los Angeles Philharmonic: Hilary Hahn Plays Bernstein - Los Angeles	2017-12-03T04:00:00Z	35	591	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799876	2017-07-04	3799876_17351	Classical Orchestral	Los Angeles Philharmonic: Jean-Yves Thibaudet - Los Angeles	2017-11-10T04:00:00Z	21	778.1	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799862	2017-07-04	3799862_17351	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03T22:00:00Z	35	501.34	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799891	2017-07-04	3799891_17351	Classical Orchestral	Los Angeles Philharmonic: Mirga Conducts Mahler - Los Angeles	2017-10-20T03:00:00Z	45	583	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799890	2017-07-04	3799890_17351	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T21:00:00Z	45	527.93	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799889	2017-07-04	3799889_17351	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-21T21:00:00Z	49	517.02	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799852	2017-07-04	3799852_17351	Classical Orchestral	Los Angeles Philharmonic: Mozart and Bruckner with Mehta - Los Angeles	2017-12-17T04:00:00Z	33	707	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799895	2017-07-04	3799895_17351	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T03:00:00Z	48	576	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799898	2017-07-04	3799898_17351	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-06T03:00:00Z	49	520.39	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799896	2017-07-04	3799896_17351	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-08T21:00:00Z	42	587	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799897	2017-07-04	3799897_17351	Classical Orchestral	Los Angeles Philharmonic: Scenes from The Magic Flute - Los Angeles	2017-10-07T03:00:00Z	39	597.74	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799878	2017-07-04	3799878_17351	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-05T22:00:00Z	58	344.1	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799880	2017-07-04	3799880_17351	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-04T03:00:00Z	40	450.75	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799879	2017-07-04	3799879_17351	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-05T03:00:00Z	27	622.96	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799881	2017-07-04	3799881_17351	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-03T03:00:00Z	28	605.86	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799884	2017-07-04	3799884_17351	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T21:00:00Z	51	543	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799885	2017-07-04	3799885_17351	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-29T03:00:00Z	53	543	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799886	2017-07-04	3799886_17351	Classical Orchestral	Los Angeles Philharmonic: Symphonie Fantastique with Susanna Malkki - Los Angeles	2017-10-28T03:00:00Z	54	470.46	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799855	2017-07-04	3799855_17351	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T22:00:00Z	55	357.42	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799857	2017-07-04	3799857_17351	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T04:00:00Z	29	620.76	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799853	2017-07-04	3799853_17351	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-16T04:00:00Z	40	450.75	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799854	2017-07-04	3799854_17351	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-15T04:00:00Z	28	605.86	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3750581	2017-07-04	3750581_17351	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-18T02:05:00Z	22	38.45	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750580	2017-07-04	3750580_17351	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-19T02:05:00Z	22	38.45	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750579	2017-07-04	3750579_17351	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-20T02:05:00Z	22	38.45	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750578	2017-07-04	3750578_17351	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-21T02:05:00Z	25	38.36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594076	2017-07-04	3594076_17351	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-26T02:10:00Z	10698	44	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594074	2017-07-04	3594074_17351	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T01:10:00Z	9832	52	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594072	2017-07-04	3594072_17351	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T20:10:00Z	10309	44	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594097	2017-07-04	3594097_17351	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-26T02:10:00Z	9987	25	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3594099	2017-07-04	3594099_17351	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-25T02:10:00Z	9486	44	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3594095	2017-07-04	3594095_17351	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-27T02:10:00Z	7726	66	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3750585	2017-07-04	3750585_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-14T02:05:00Z	64	37.97	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750584	2017-07-04	3750584_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-15T02:05:00Z	83	30.53	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750583	2017-07-04	3750583_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-16T02:05:00Z	46	30.61	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750582	2017-07-04	3750582_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-17T01:05:00Z	29	37.34	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580683	2017-07-04	3580683_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-29T02:05:00Z	22	38.45	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601614	2017-07-04	3601614_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-30T02:05:00Z	22	38.45	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601613	2017-07-04	3601613_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-31T02:05:00Z	25	38.08	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3601612	2017-07-04	3601612_17351	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-09-01T02:05:00Z	54	33.37	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580687	2017-07-04	3580687_17351	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-25T02:05:00Z	58	34.74	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580686	2017-07-04	3580686_17351	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-26T02:05:00Z	75	30.63	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580685	2017-07-04	3580685_17351	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-27T02:05:00Z	90	32.3	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3580684	2017-07-04	3580684_17351	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-28T01:05:00Z	29	37.34	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark
3601615	2017-07-04	3601615_17351	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-26T02:05:00Z	21	38.52	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark
3750577	2017-07-04	3750577_17351	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-27T02:05:00Z	22	38.45	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark
3750576	2017-07-04	3750576_17351	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-28T02:05:00Z	61	39.13	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark
3750575	2017-07-04	3750575_17351	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-29T02:05:00Z	95	32.58	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark
3757815	2017-07-04	3757815_17351	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-12T02:05:00Z	76	31.76	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580696	2017-07-04	3580696_17351	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-13T02:05:00Z	64	30.53	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580695	2017-07-04	3580695_17351	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-14T01:05:00Z	45	39.69	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580693	2017-07-04	3580693_17351	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-15T02:05:00Z	3	32.67	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594082	2017-07-04	3594082_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T20:10:00Z	10025	45	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594046	2017-07-04	3594046_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-27T02:10:00Z	8977	71	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594084	2017-07-04	3594084_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T01:10:00Z	9275	51	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594048	2017-07-04	3594048_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-26T02:10:00Z	10425	41	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594045	2017-07-04	3594045_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-28T02:10:00Z	10198	47	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594086	2017-07-04	3594086_17351	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-12T02:10:00Z	8775	50	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594055	2017-07-04	3594055_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-23T02:10:00Z	10535	72	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594050	2017-07-04	3594050_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T20:10:00Z	10626	69	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594053	2017-07-04	3594053_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T01:10:00Z	10338	73	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594091	2017-07-04	3594091_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T20:05:00Z	9540	65	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594093	2017-07-04	3594093_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T02:10:00Z	8950	65	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594089	2017-07-04	3594089_17351	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-30T20:10:00Z	9477	55	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3750574	2017-07-04	3750574_17351	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-30T02:05:00Z	111	32.3	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750573	2017-07-04	3750573_17351	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-31T01:05:00Z	29	37.1	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750572	2017-07-04	3750572_17351	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-01T02:05:00Z	22	38.45	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
